loan_id,customer_id,loan_type,age,gender,employment_type,annual_income,credit_score,loan_amount,outstanding_amount,interest_rate,loan_term,region,application_date,disbursement_date,last_payment_date,monthly_installment,total_payments,missed_payments,dpd,previous_dpd,collateral_value,loan_status
LN007293,CUST006798,Home,21,Male,Business Owner,1001798,734,1482546,393330.18,8.14,60,South,2026-12-29,2027-01-07,2027-07-13,24709.1,59,1,0,0,2145600,Active
LN007294,CUST002797,Education,38,Male,Salaried,1477146,538,893105,673131.73,11.17,24,West,2026-12-29,2027-01-06,2027-08-04,37212.71,24,0,30,0,1950273,Delinquent
LN007295,CUST000537,Business,42,Male,Salaried,2881685,642,1539974,1220202.41,17.96,24,East,2026-12-29,2026-12-30,2027-11-22,64165.58,22,2,30,0,1385331,Delinquent
LN007296,CUST007679,Home,28,Male,Business Owner,504591,844,1750140,1461722.94,7.76,24,West,2026-12-29,2027-01-11,2027-03-11,72922.5,23,1,0,10,2254774,Active
LN007297,CUST006946,Business,27,Male,Business Owner,1120516,517,1166827,894475.07,7.25,48,West,2026-12-30,2027-01-18,2027-09-30,24308.9,46,2,0,0,66459,Active
LN007298,CUST005699,Education,45,Male,Self-Employed,1677403,551,368778,231935.96,10.67,36,South,2026-12-30,2027-01-21,2027-02-28,10243.83,35,1,0,0,1251346,Active
LN007299,CUST001274,Home,50,Female,Business Owner,2740402,721,416267,50865.45,17.46,72,West,2026-12-30,2027-01-15,2027-02-15,5781.49,71,1,0,60,684190,Active
LN007300,CUST002968,Education,54,Male,Business Owner,1280730,792,1584207,571048.02,7.22,36,South,2026-12-30,2027-01-17,2028-11-05,44005.75,36,0,90,0,893705,Default
LN007301,CUST006654,Personal,64,Male,Business Owner,1756977,579,1169412,878051.79,9.45,36,East,2026-12-31,2027-01-17,2027-09-13,32483.67,36,0,0,30,2971520,Active
LN007302,CUST006774,Auto,61,Female,Salaried,2016085,680,1150455,355976.9,13.63,12,North,2026-12-31,2027-01-18,2028-09-25,95871.25,9,3,0,0,2084975,Active
LN007303,CUST003050,Home,31,Male,Salaried,1674141,639,1101955,978850.63,9.57,12,South,2026-12-31,2027-01-17,2027-04-20,91829.58,12,0,0,0,1225263,Active
LN007304,CUST001097,Auto,35,Male,Self-Employed,2856113,708,267610,232196.89,7.59,12,North,2026-12-31,2027-01-02,2027-08-31,22300.83,11,1,0,90,2270923,Active
LN007305,CUST001306,Personal,55,Female,Self-Employed,2526237,834,737455,485196.16,7.58,48,East,2027-01-01,2027-01-24,2027-06-30,15363.65,47,1,120,0,1042463,Default
LN007306,CUST000916,Home,43,Female,Self-Employed,2311893,780,1762817,1491780.35,13.15,36,North,2027-01-01,2027-01-21,2028-10-29,48967.14,34,2,10,0,2885306,Active
LN007307,CUST007528,Auto,41,Male,Business Owner,2265924,621,557743,308314.31,13.18,24,Central,2027-01-01,2027-01-23,2028-10-10,23239.29,23,1,0,0,2688959,Active
LN007308,CUST003082,Auto,48,Male,Business Owner,2386261,710,412618,73440.01,14.77,24,Central,2027-01-01,2027-01-22,2027-07-06,17192.42,24,0,0,0,498188,Active
LN007309,CUST007379,Home,33,Male,Salaried,1135886,843,1406254,1206569.51,8.45,60,East,2027-01-02,2027-01-26,2028-06-29,23437.57,59,1,0,30,256727,Active
LN007310,CUST004248,Auto,54,Male,Business Owner,297150,634,389964,79516.19,12.5,72,West,2027-01-02,2027-01-12,2028-04-08,5416.17,70,2,30,0,2967581,Delinquent
LN007311,CUST001029,Auto,58,Male,Business Owner,744038,676,226687,179818.3,13.61,12,West,2027-01-02,2027-01-16,2028-04-28,18890.58,11,1,60,0,2918828,Delinquent
LN007312,CUST005315,Home,26,Male,Salaried,804190,538,1144099,1008373.36,9.45,48,South,2027-01-02,2027-01-08,2028-01-28,23835.4,47,1,30,0,705065,Delinquent
LN007313,CUST001978,Auto,64,Female,Self-Employed,338301,574,2054273,1034275.69,13.02,60,Central,2027-01-03,2027-01-24,2027-04-13,34237.88,60,0,10,0,2115120,Active
LN007314,CUST003355,Auto,24,Female,Business Owner,1450524,548,1035840,391116.58,14.79,48,South,2027-01-03,2027-01-17,2027-05-19,21580.0,48,0,0,0,899141,Active
LN007315,CUST002512,Business,25,Female,Salaried,1157798,716,1423521,1018173.74,17.9,24,East,2027-01-03,2027-01-23,2027-06-29,59313.38,24,0,0,0,1201885,Active
LN007316,CUST007281,Business,60,Female,Salaried,705448,745,262471,83923.27,13.56,72,North,2027-01-03,2027-01-18,2027-07-06,3645.43,70,2,0,0,2029410,Active
LN007317,CUST000271,Personal,26,Male,Self-Employed,2172054,730,644818,98132.74,16.47,36,Central,2027-01-04,2027-01-22,2028-04-18,17911.61,35,1,0,10,553534,Active
LN007318,CUST001187,Business,41,Female,Salaried,1926476,754,1666091,181745.92,16.17,24,West,2027-01-04,2027-02-02,2027-07-28,69420.46,21,3,30,0,512052,Delinquent
LN007319,CUST004556,Business,48,Male,Self-Employed,1655289,702,205551,45092.96,17.34,24,South,2027-01-04,2027-01-13,2028-05-22,8564.62,20,4,30,0,697983,Delinquent
LN007320,CUST004201,Personal,23,Male,Self-Employed,643101,643,1023527,652838.25,14.95,12,North,2027-01-04,2027-01-20,2028-11-19,85293.92,11,1,0,0,124447,Active
LN007321,CUST003765,Auto,43,Female,Self-Employed,749616,795,1196613,702939.92,9.34,84,West,2027-01-05,2027-01-27,2027-08-31,14245.39,84,0,0,60,2376552,Active
LN007322,CUST007724,Auto,28,Male,Self-Employed,2145747,506,1768470,1061316.59,10.28,24,West,2027-01-05,2027-01-14,2028-11-07,73686.25,23,1,0,10,2895012,Active
LN007323,CUST007450,Business,39,Female,Self-Employed,1623237,600,608270,164599.9,15.63,48,East,2027-01-05,2027-01-31,2027-09-07,12672.29,48,0,30,0,15408,Delinquent
LN007324,CUST005807,Personal,31,Female,Salaried,295228,795,434914,257149.45,12.73,36,West,2027-01-05,2027-01-21,2027-05-29,12080.94,36,0,0,0,95364,Active
LN007325,CUST006306,Auto,30,Female,Business Owner,516470,825,2288970,1337161.97,9.76,84,West,2027-01-06,2027-01-11,2027-08-15,27249.64,83,1,0,0,1557591,Active
LN007326,CUST002399,Education,48,Female,Self-Employed,2664314,727,1317131,1217217.64,14.22,12,West,2027-01-06,2027-01-20,2028-04-24,109760.92,12,0,10,0,1589572,Active
LN007327,CUST004530,Home,40,Female,Self-Employed,2170066,602,272961,113557.17,16.97,60,North,2027-01-06,2027-02-02,2028-01-31,4549.35,59,1,0,60,1855804,Active
LN007328,CUST006996,Home,64,Male,Business Owner,2078683,591,598332,387410.56,10.93,24,North,2027-01-06,2027-02-02,2028-05-07,24930.5,24,0,10,0,2895775,Active
LN007329,CUST004236,Home,48,Female,Business Owner,609484,777,854597,683185.38,13.56,12,West,2027-01-07,2027-01-30,2028-12-12,71216.42,12,0,60,10,2720145,Delinquent
LN007330,CUST005591,Business,49,Male,Self-Employed,720883,686,154637,69505.5,13.4,84,East,2027-01-07,2027-02-04,2028-07-21,1840.92,82,2,15,0,1983966,Active
LN007331,CUST007300,Home,28,Male,Business Owner,612233,645,1947289,628530.04,8.4,12,West,2027-01-07,2027-01-13,2028-11-21,162274.08,11,1,0,0,1445313,Active
LN007332,CUST004183,Home,39,Male,Self-Employed,396156,766,2259351,1817751.35,7.99,12,Central,2027-01-07,2027-01-08,2027-07-30,188279.25,12,0,0,90,2155170,Active
LN007333,CUST001712,Education,41,Male,Salaried,1027014,618,605252,249655.79,16.78,48,Central,2027-01-08,2027-01-28,2027-06-21,12609.42,48,0,0,60,357466,Active
LN007334,CUST002231,Auto,38,Female,Business Owner,1262609,763,1674456,1437129.01,17.27,84,South,2027-01-08,2027-01-19,2027-08-03,19934.0,84,0,0,0,1480731,Active
LN007335,CUST006512,Education,29,Male,Business Owner,1770901,775,2230178,1994749.09,16.95,84,Central,2027-01-08,2027-01-19,2027-05-11,26549.74,82,2,0,0,2169675,Active
LN007336,CUST000129,Business,24,Female,Salaried,635981,702,1637975,498191.48,11.36,60,South,2027-01-08,2027-01-16,2027-12-28,27299.58,59,1,0,10,37249,Active
LN007337,CUST001270,Home,61,Male,Business Owner,2308707,558,2461450,1858380.28,10.16,12,South,2027-01-09,2027-01-30,2028-03-27,205120.83,10,2,0,30,1175814,Active
LN007338,CUST003673,Auto,45,Female,Salaried,2129479,846,890772,286350.3,17.36,48,South,2027-01-09,2027-01-19,2027-08-11,18557.75,48,0,30,0,140563,Delinquent
LN007339,CUST001602,Home,54,Female,Self-Employed,1337931,652,1053626,432149.48,16.71,60,South,2027-01-09,2027-01-23,2028-02-02,17560.43,58,2,60,60,866113,Delinquent
LN007340,CUST004766,Home,29,Female,Business Owner,2324783,685,1725045,1470557.98,16.02,36,West,2027-01-09,2027-02-03,2028-04-17,47917.92,32,4,15,0,1814665,Active
LN007341,CUST003971,Business,29,Female,Business Owner,2797079,614,1204187,426499.07,10.68,84,North,2027-01-10,2027-01-24,2028-02-24,14335.56,83,1,0,0,719281,Active
LN007342,CUST007546,Home,38,Female,Salaried,1381373,774,347794,84263.68,14.03,48,Central,2027-01-10,2027-02-07,2028-10-03,7245.71,48,0,0,90,2121295,Active
LN007343,CUST004245,Personal,31,Male,Self-Employed,839488,735,101349,28871.58,15.25,12,Central,2027-01-10,2027-01-19,2027-03-27,8445.75,9,3,0,90,2063337,Active
LN007344,CUST005081,Auto,33,Male,Self-Employed,1098920,565,400021,226154.08,13.34,24,Central,2027-01-10,2027-01-21,2027-06-29,16667.54,22,2,0,30,1683247,Active
LN007345,CUST004948,Auto,58,Male,Salaried,393636,762,1393586,812893.85,13.62,48,South,2027-01-11,2027-01-20,2028-11-23,29033.04,48,0,0,60,764891,Active
LN007346,CUST005553,Personal,29,Male,Business Owner,2698541,550,757215,692651.87,15.32,36,East,2027-01-11,2027-01-30,2028-07-02,21033.75,36,0,0,0,891868,Active
LN007347,CUST000628,Business,36,Female,Business Owner,1885392,830,551632,117019.17,15.44,60,North,2027-01-11,2027-02-04,2028-11-25,9193.87,59,1,0,0,739335,Active
LN007348,CUST003798,Home,24,Male,Salaried,2729224,731,1343177,1242968.08,9.64,36,East,2027-01-11,2027-01-25,2027-09-01,37310.47,33,3,0,0,432300,Active
LN007349,CUST005589,Home,54,Male,Salaried,310942,512,1802619,1628066.31,11.3,60,East,2027-01-12,2027-01-21,2027-08-20,30043.65,59,1,0,0,1012884,Active
LN007350,CUST006590,Auto,27,Male,Salaried,1163010,814,1212847,692136.88,15.59,48,Central,2027-01-12,2027-02-02,2027-11-20,25267.65,48,0,90,10,1557765,Default
LN007351,CUST002045,Business,35,Male,Business Owner,1647180,793,1191486,512948.57,9.88,60,East,2027-01-12,2027-01-31,2028-09-10,19858.1,60,0,5,0,1239083,Active
LN007352,CUST003553,Business,58,Male,Salaried,649444,519,2202007,654816.34,17.07,12,West,2027-01-12,2027-01-22,2028-08-07,183500.58,9,3,5,0,2559547,Active
LN007353,CUST004980,Business,31,Female,Self-Employed,690533,712,624124,494670.38,16.23,72,East,2027-01-13,2027-02-03,2028-10-23,8668.39,72,0,0,0,1221194,Active
LN007354,CUST002342,Home,52,Female,Salaried,2658501,769,2082514,1750035.65,16.85,48,East,2027-01-13,2027-01-22,2028-04-02,43385.71,47,1,0,0,117273,Active
LN007355,CUST005885,Business,47,Male,Self-Employed,2951225,539,876014,796638.68,10.27,24,Central,2027-01-13,2027-01-19,2027-02-24,36500.58,24,0,0,0,2423819,Active
LN007356,CUST003215,Personal,50,Female,Self-Employed,600092,634,1530006,1335473.31,8.16,36,East,2027-01-13,2027-01-30,2028-08-10,42500.17,36,0,0,0,1268353,Active
LN007357,CUST000250,Education,37,Male,Salaried,1542384,761,1562912,1315960.57,8.11,36,South,2027-01-14,2027-01-27,2027-04-24,43414.22,34,2,90,0,1314854,Default
LN007358,CUST002926,Business,56,Female,Self-Employed,1095240,680,118017,95189.48,13.11,48,North,2027-01-14,2027-02-05,2027-04-07,2458.69,47,1,15,0,948718,Active
LN007359,CUST005044,Education,39,Female,Business Owner,1304406,726,849049,597346.07,10.36,24,West,2027-01-14,2027-01-16,2028-04-12,35377.04,24,0,0,60,2319451,Active
LN007360,CUST000975,Home,27,Male,Salaried,2302901,764,208222,64455.98,9.9,48,North,2027-01-14,2027-02-03,2027-09-06,4337.96,45,3,0,0,52806,Active
LN007361,CUST001326,Business,63,Female,Business Owner,913912,605,309190,87280.29,9.45,12,South,2027-01-15,2027-02-04,2027-06-05,25765.83,12,0,0,10,1215055,Active
LN007362,CUST007193,Auto,41,Male,Business Owner,1783598,820,449380,91724.0,13.18,72,East,2027-01-15,2027-02-10,2029-01-09,6241.39,71,1,0,60,986012,Active
LN007363,CUST006933,Home,48,Male,Self-Employed,1657030,595,1512587,361755.04,13.03,72,Central,2027-01-15,2027-01-19,2028-05-15,21008.15,72,0,30,90,139885,Delinquent
LN007364,CUST000984,Personal,23,Female,Business Owner,2342971,794,1406520,703001.9,11.65,12,North,2027-01-15,2027-01-16,2028-10-16,117210.0,10,2,120,90,2158101,Default
LN007365,CUST000889,Personal,34,Female,Business Owner,752536,622,1607568,649715.73,8.52,84,East,2027-01-16,2027-02-09,2028-09-05,19137.71,83,1,15,30,2015151,Active
LN007366,CUST002938,Education,22,Female,Salaried,1158180,776,1565668,1089030.01,17.22,24,North,2027-01-16,2027-02-05,2028-04-28,65236.17,24,0,0,0,1140261,Active
LN007367,CUST002118,Education,49,Female,Salaried,989334,536,1630653,416047.76,11.71,48,East,2027-01-16,2027-02-14,2027-08-09,33971.94,47,1,30,10,2766947,Delinquent
LN007368,CUST002673,Auto,38,Male,Business Owner,2868874,767,2331753,1300515.55,8.36,84,Central,2027-01-16,2027-01-21,2027-08-26,27758.96,84,0,120,0,921537,Default
LN007369,CUST004971,Auto,57,Male,Self-Employed,1100535,697,475014,342933.26,7.41,24,South,2027-01-17,2027-01-21,2028-06-28,19792.25,24,0,0,0,2164813,Active
LN007370,CUST007280,Personal,44,Male,Self-Employed,1124909,754,2163648,757657.13,8.68,24,North,2027-01-17,2027-02-06,2028-04-18,90152.0,20,4,0,90,1290395,Active
LN007371,CUST007532,Business,32,Male,Salaried,1812679,514,1628196,895956.62,10.27,84,West,2027-01-17,2027-01-20,2027-05-24,19383.29,83,1,0,0,1216497,Active
LN007372,CUST001327,Personal,52,Male,Salaried,990953,584,2157837,338645.61,13.93,84,South,2027-01-17,2027-01-29,2027-07-24,25688.54,84,0,0,0,2092739,Active
LN007373,CUST000471,Personal,38,Male,Salaried,2405990,591,223125,204815.55,17.68,12,Central,2027-01-18,2027-01-20,2028-06-13,18593.75,10,2,10,0,2664527,Active
LN007374,CUST001988,Auto,33,Female,Self-Employed,2138240,599,923644,260860.85,9.99,12,West,2027-01-18,2027-01-24,2027-09-27,76970.33,9,3,60,0,2596267,Delinquent
LN007375,CUST000091,Education,24,Male,Salaried,1167155,673,2058020,1689269.37,15.69,24,East,2027-01-18,2027-02-04,2027-03-07,85750.83,24,0,60,0,2436589,Delinquent
LN007376,CUST000530,Auto,43,Male,Business Owner,864396,714,2236743,1304522.06,17.03,24,North,2027-01-18,2027-02-13,2027-04-15,93197.62,21,3,0,0,1309922,Active
LN007377,CUST004757,Auto,30,Female,Self-Employed,2538383,585,593029,112012.45,11.31,60,West,2027-01-19,2027-02-12,2028-12-04,9883.82,59,1,0,0,441747,Active
LN007378,CUST004060,Auto,25,Female,Business Owner,838637,581,1728260,860720.08,9.79,12,South,2027-01-19,2027-02-08,2027-10-31,144021.67,11,1,0,0,537873,Active
LN007379,CUST004835,Personal,60,Male,Salaried,919500,821,694318,343538.92,12.4,24,West,2027-01-19,2027-01-31,2027-04-08,28929.92,23,1,0,0,216726,Active
LN007380,CUST002774,Business,34,Male,Self-Employed,1300409,616,1202939,592709.11,16.86,60,Central,2027-01-19,2027-01-31,2028-03-19,20048.98,59,1,0,0,348533,Active
LN007381,CUST004968,Personal,54,Female,Salaried,1159884,666,283469,169043.58,7.12,84,West,2027-01-20,2027-02-01,2028-01-25,3374.63,82,2,0,90,841836,Active
LN007382,CUST001687,Home,48,Male,Self-Employed,1327990,741,1078384,841717.37,12.35,72,North,2027-01-20,2027-02-05,2028-02-24,14977.56,71,1,10,30,1285426,Active
LN007383,CUST000192,Auto,28,Female,Salaried,341211,777,2496282,1412568.32,15.33,72,North,2027-01-20,2027-01-21,2028-07-12,34670.58,69,3,0,0,2214522,Active
LN007384,CUST001987,Auto,36,Female,Self-Employed,1438037,841,1242502,860879.31,13.61,72,East,2027-01-20,2027-02-07,2027-04-28,17256.97,71,1,10,0,2412696,Active
LN007385,CUST003624,Home,51,Female,Self-Employed,1997459,633,791364,203537.69,12.47,24,West,2027-01-21,2027-02-07,2027-04-22,32973.5,21,3,0,60,2772328,Active
LN007386,CUST007410,Auto,27,Male,Self-Employed,270126,679,1300044,722723.94,13.09,84,West,2027-01-21,2027-02-01,2027-08-24,15476.71,84,0,90,0,768611,Default
LN007387,CUST002186,Auto,23,Male,Business Owner,563922,664,1316219,241338.91,13.81,60,Central,2027-01-21,2027-02-18,2027-04-28,21936.98,59,1,90,10,554114,Default
LN007388,CUST004441,Auto,49,Female,Salaried,905738,711,1755059,1458667.01,14.5,24,North,2027-01-21,2027-02-16,2028-01-10,73127.46,23,1,90,0,549234,Default
LN007389,CUST007348,Home,56,Female,Salaried,989405,505,92011,66737.56,10.92,72,South,2027-01-22,2027-02-15,2028-08-01,1277.93,71,1,0,60,2552821,Active
LN007390,CUST001009,Personal,59,Male,Self-Employed,1745141,572,1161866,493508.29,12.69,72,East,2027-01-22,2027-01-28,2027-11-22,16137.03,71,1,60,0,1219420,Delinquent
LN007391,CUST003784,Auto,24,Male,Business Owner,545102,576,2150010,537033.87,10.01,72,West,2027-01-22,2027-01-27,2027-10-14,29861.25,67,5,0,0,2106869,Active
LN007392,CUST006647,Business,29,Male,Self-Employed,2181468,782,755194,519896.21,17.82,48,East,2027-01-22,2027-02-13,2028-06-26,15733.21,47,1,10,0,2637643,Active
LN007393,CUST004299,Home,37,Female,Salaried,939067,714,107292,59304.9,9.06,84,West,2027-01-23,2027-02-01,2027-07-05,1277.29,84,0,0,60,615948,Active
LN007394,CUST004669,Education,40,Female,Salaried,1525215,664,540124,338468.1,8.66,12,West,2027-01-23,2027-02-17,2027-05-08,45010.33,12,0,0,0,464269,Active
LN007395,CUST004288,Home,34,Female,Self-Employed,384939,673,804444,554053.13,9.96,84,Central,2027-01-23,2027-01-27,2028-03-27,9576.71,83,1,60,90,2988705,Delinquent
LN007396,CUST002053,Personal,49,Male,Self-Employed,2981455,597,210247,195772.87,17.12,72,West,2027-01-23,2027-02-07,2027-08-02,2920.1,71,1,0,10,2799129,Active
LN007397,CUST006010,Home,33,Female,Self-Employed,1890449,524,1008090,890166.93,14.25,24,East,2027-01-24,2027-02-06,2028-08-14,42003.75,24,0,90,0,1620150,Default
LN007398,CUST003309,Education,56,Female,Salaried,2252584,650,447716,192076.7,12.02,36,East,2027-01-24,2027-02-02,2028-04-28,12436.56,34,2,0,0,1531317,Active
LN007399,CUST001717,Business,37,Female,Self-Employed,1664495,719,1776313,588128.53,17.18,72,Central,2027-01-24,2027-01-29,2028-08-26,24671.01,71,1,5,0,2021243,Active
LN007400,CUST000311,Education,63,Male,Self-Employed,2595366,653,2190313,516431.73,16.9,84,Central,2027-01-24,2027-02-02,2027-12-27,26075.15,82,2,0,0,1772295,Active
LN007401,CUST006693,Home,24,Female,Salaried,233563,575,224293,35319.48,11.42,36,East,2027-01-25,2027-02-07,2028-02-02,6230.36,36,0,0,0,2162011,Active
LN007402,CUST006200,Education,40,Female,Self-Employed,2531965,730,315264,255656.05,13.2,60,East,2027-01-25,2027-02-05,2027-07-24,5254.4,60,0,0,30,522233,Active
LN007403,CUST004539,Home,31,Male,Business Owner,1792057,502,1461569,1273194.35,16.96,12,West,2027-01-25,2027-01-28,2028-06-10,121797.42,12,0,0,30,115251,Active
LN007404,CUST001261,Business,62,Female,Salaried,1785591,572,2233113,1850195.62,10.51,60,North,2027-01-25,2027-02-08,2028-03-01,37218.55,59,1,0,0,645724,Active
LN007405,CUST004966,Business,42,Male,Self-Employed,1722743,610,262825,108981.87,11.48,12,East,2027-01-26,2027-02-08,2028-01-22,21902.08,9,3,0,0,2606300,Active
LN007406,CUST003933,Personal,28,Male,Self-Employed,1897098,834,678467,483134.99,15.72,36,South,2027-01-26,2027-02-12,2027-11-21,18846.31,36,0,0,0,2496861,Active
LN007407,CUST003269,Business,48,Female,Salaried,577104,571,568485,126089.9,14.69,72,North,2027-01-26,2027-01-27,2028-10-13,7895.62,71,1,0,0,1360189,Active
LN007408,CUST000585,Auto,61,Male,Salaried,2294100,754,2149980,1537211.16,7.54,36,South,2027-01-26,2027-02-06,2027-12-24,59721.67,35,1,30,0,1180650,Delinquent
LN007409,CUST005691,Education,50,Female,Business Owner,2614756,717,1047798,422947.36,8.29,72,North,2027-01-27,2027-01-31,2028-06-27,14552.75,71,1,30,0,1533112,Delinquent
LN007410,CUST002800,Education,53,Male,Self-Employed,459563,707,156246,58882.4,16.31,60,East,2027-01-27,2027-02-09,2027-04-17,2604.1,59,1,10,90,634345,Active
LN007411,CUST005634,Home,53,Female,Self-Employed,1001650,748,2260035,1781774.76,7.33,72,Central,2027-01-27,2027-02-09,2028-02-26,31389.38,71,1,0,0,715628,Active
LN007412,CUST007617,Business,56,Male,Self-Employed,1481441,789,2246009,1577478.02,17.12,72,Central,2027-01-27,2027-02-17,2028-06-05,31194.57,71,1,0,30,2732191,Active
LN007413,CUST000360,Personal,47,Male,Salaried,2366339,839,204507,142311.29,9.99,48,East,2027-01-28,2027-02-05,2027-08-06,4260.56,48,0,10,0,1971509,Active
LN007414,CUST005820,Personal,40,Male,Salaried,2582815,564,814428,545929.88,13.58,36,North,2027-01-28,2027-02-23,2028-04-04,22623.0,35,1,0,0,2891461,Active
LN007415,CUST002867,Personal,53,Female,Salaried,774395,784,2234971,1263023.43,13.21,12,East,2027-01-28,2027-02-16,2028-08-25,186247.58,11,1,15,30,1612649,Active
LN007416,CUST006174,Auto,45,Female,Self-Employed,2531914,503,2385435,582886.92,11.36,84,North,2027-01-28,2027-01-29,2028-03-14,28398.04,84,0,0,0,462699,Active
LN007417,CUST005899,Business,64,Female,Self-Employed,1797145,695,1851986,591259.98,7.35,24,East,2027-01-29,2027-02-19,2028-03-22,77166.08,24,0,60,90,2746566,Delinquent
LN007418,CUST002012,Personal,63,Male,Salaried,2448017,618,1396877,820385.63,9.12,24,South,2027-01-29,2027-02-10,2028-10-13,58203.21,24,0,60,0,2498014,Delinquent
LN007419,CUST006252,Auto,39,Male,Business Owner,1530036,689,1831406,1400457.04,13.76,24,East,2027-01-29,2027-02-07,2028-08-11,76308.58,23,1,0,0,1835588,Active
